method_id,method_label,training_seed,true_label,predicted_label,count,row_fraction
baseline_d2nn,基准 D²NN,42,0,0,939,0.9581632653061225
baseline_d2nn,基准 D²NN,42,0,1,0,0.0
baseline_d2nn,基准 D²NN,42,0,2,2,0.0020408163265306124
baseline_d2nn,基准 D²NN,42,0,3,7,0.007142857142857143
baseline_d2nn,基准 D²NN,42,0,4,1,0.0010204081632653062
baseline_d2nn,基准 D²NN,42,0,5,5,0.00510204081632653
baseline_d2nn,基准 D²NN,42,0,6,17,0.017346938775510204
baseline_d2nn,基准 D²NN,42,0,7,2,0.0020408163265306124
baseline_d2nn,基准 D²NN,42,0,8,7,0.007142857142857143
baseline_d2nn,基准 D²NN,42,0,9,0,0.0
baseline_d2nn,基准 D²NN,42,1,0,0,0.0
baseline_d2nn,基准 D²NN,42,1,1,1117,0.9841409691629956
baseline_d2nn,基准 D²NN,42,1,2,4,0.003524229074889868
baseline_d2nn,基准 D²NN,42,1,3,1,0.000881057268722467
baseline_d2nn,基准 D²NN,42,1,4,1,0.000881057268722467
baseline_d2nn,基准 D²NN,42,1,5,0,0.0
baseline_d2nn,基准 D²NN,42,1,6,4,0.003524229074889868
baseline_d2nn,基准 D²NN,42,1,7,1,0.000881057268722467
baseline_d2nn,基准 D²NN,42,1,8,7,0.006167400881057269
baseline_d2nn,基准 D²NN,42,1,9,0,0.0
baseline_d2nn,基准 D²NN,42,2,0,13,0.012596899224806201
baseline_d2nn,基准 D²NN,42,2,1,2,0.001937984496124031
baseline_d2nn,基准 D²NN,42,2,2,906,0.877906976744186
baseline_d2nn,基准 D²NN,42,2,3,24,0.023255813953488372
baseline_d2nn,基准 D²NN,42,2,4,15,0.014534883720930232
baseline_d2nn,基准 D²NN,42,2,5,2,0.001937984496124031
baseline_d2nn,基准 D²NN,42,2,6,10,0.009689922480620155
baseline_d2nn,基准 D²NN,42,2,7,20,0.01937984496124031
baseline_d2nn,基准 D²NN,42,2,8,36,0.03488372093023256
baseline_d2nn,基准 D²NN,42,2,9,4,0.003875968992248062
baseline_d2nn,基准 D²NN,42,3,0,4,0.0039603960396039604
baseline_d2nn,基准 D²NN,42,3,1,3,0.0029702970297029703
baseline_d2nn,基准 D²NN,42,3,2,29,0.028712871287128714
baseline_d2nn,基准 D²NN,42,3,3,895,0.8861386138613861
baseline_d2nn,基准 D²NN,42,3,4,1,0.0009900990099009901
baseline_d2nn,基准 D²NN,42,3,5,14,0.013861386138613862
baseline_d2nn,基准 D²NN,42,3,6,4,0.0039603960396039604
baseline_d2nn,基准 D²NN,42,3,7,38,0.03762376237623762
baseline_d2nn,基准 D²NN,42,3,8,12,0.011881188118811881
baseline_d2nn,基准 D²NN,42,3,9,10,0.009900990099009901
baseline_d2nn,基准 D²NN,42,4,0,2,0.002036659877800407
baseline_d2nn,基准 D²NN,42,4,1,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,42,4,2,12,0.012219959266802444
baseline_d2nn,基准 D²NN,42,4,3,2,0.002036659877800407
baseline_d2nn,基准 D²NN,42,4,4,871,0.8869653767820774
baseline_d2nn,基准 D²NN,42,4,5,0,0.0
baseline_d2nn,基准 D²NN,42,4,6,13,0.013238289205702648
baseline_d2nn,基准 D²NN,42,4,7,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,42,4,8,7,0.007128309572301426
baseline_d2nn,基准 D²NN,42,4,9,73,0.07433808553971487
baseline_d2nn,基准 D²NN,42,5,0,10,0.011210762331838564
baseline_d2nn,基准 D²NN,42,5,1,0,0.0
baseline_d2nn,基准 D²NN,42,5,2,9,0.010089686098654708
baseline_d2nn,基准 D²NN,42,5,3,61,0.06838565022421525
baseline_d2nn,基准 D²NN,42,5,4,5,0.005605381165919282
baseline_d2nn,基准 D²NN,42,5,5,742,0.8318385650224215
baseline_d2nn,基准 D²NN,42,5,6,26,0.02914798206278027
baseline_d2nn,基准 D²NN,42,5,7,17,0.01905829596412556
baseline_d2nn,基准 D²NN,42,5,8,18,0.020179372197309416
baseline_d2nn,基准 D²NN,42,5,9,4,0.004484304932735426
baseline_d2nn,基准 D²NN,42,6,0,9,0.009394572025052192
baseline_d2nn,基准 D²NN,42,6,1,3,0.003131524008350731
baseline_d2nn,基准 D²NN,42,6,2,6,0.006263048016701462
baseline_d2nn,基准 D²NN,42,6,3,3,0.003131524008350731
baseline_d2nn,基准 D²NN,42,6,4,11,0.011482254697286013
baseline_d2nn,基准 D²NN,42,6,5,24,0.025052192066805846
baseline_d2nn,基准 D²NN,42,6,6,899,0.9384133611691023
baseline_d2nn,基准 D²NN,42,6,7,0,0.0
baseline_d2nn,基准 D²NN,42,6,8,3,0.003131524008350731
baseline_d2nn,基准 D²NN,42,6,9,0,0.0
baseline_d2nn,基准 D²NN,42,7,0,4,0.0038910505836575876
baseline_d2nn,基准 D²NN,42,7,1,16,0.01556420233463035
baseline_d2nn,基准 D²NN,42,7,2,28,0.027237354085603113
baseline_d2nn,基准 D²NN,42,7,3,8,0.007782101167315175
baseline_d2nn,基准 D²NN,42,7,4,9,0.008754863813229572
baseline_d2nn,基准 D²NN,42,7,5,0,0.0
baseline_d2nn,基准 D²NN,42,7,6,3,0.0029182879377431907
baseline_d2nn,基准 D²NN,42,7,7,910,0.8852140077821011
baseline_d2nn,基准 D²NN,42,7,8,1,0.0009727626459143969
baseline_d2nn,基准 D²NN,42,7,9,49,0.047665369649805445
baseline_d2nn,基准 D²NN,42,8,0,12,0.012320328542094456
baseline_d2nn,基准 D²NN,42,8,1,10,0.01026694045174538
baseline_d2nn,基准 D²NN,42,8,2,17,0.017453798767967144
baseline_d2nn,基准 D²NN,42,8,3,43,0.044147843942505136
baseline_d2nn,基准 D²NN,42,8,4,20,0.02053388090349076
baseline_d2nn,基准 D²NN,42,8,5,32,0.03285420944558522
baseline_d2nn,基准 D²NN,42,8,6,17,0.017453798767967144
baseline_d2nn,基准 D²NN,42,8,7,24,0.024640657084188913
baseline_d2nn,基准 D²NN,42,8,8,775,0.795687885010267
baseline_d2nn,基准 D²NN,42,8,9,24,0.024640657084188913
baseline_d2nn,基准 D²NN,42,9,0,14,0.013875123885034688
baseline_d2nn,基准 D²NN,42,9,1,10,0.009910802775024777
baseline_d2nn,基准 D²NN,42,9,2,6,0.005946481665014866
baseline_d2nn,基准 D²NN,42,9,3,18,0.017839444995044598
baseline_d2nn,基准 D²NN,42,9,4,40,0.03964321110009911
baseline_d2nn,基准 D²NN,42,9,5,7,0.006937561942517344
baseline_d2nn,基准 D²NN,42,9,6,1,0.0009910802775024777
baseline_d2nn,基准 D²NN,42,9,7,36,0.035678889990089196
baseline_d2nn,基准 D²NN,42,9,8,5,0.004955401387512388
baseline_d2nn,基准 D²NN,42,9,9,872,0.8642220019821606
baseline_d2nn,基准 D²NN,43,0,0,951,0.9704081632653061
baseline_d2nn,基准 D²NN,43,0,1,0,0.0
baseline_d2nn,基准 D²NN,43,0,2,1,0.0010204081632653062
baseline_d2nn,基准 D²NN,43,0,3,3,0.003061224489795918
baseline_d2nn,基准 D²NN,43,0,4,2,0.0020408163265306124
baseline_d2nn,基准 D²NN,43,0,5,3,0.003061224489795918
baseline_d2nn,基准 D²NN,43,0,6,13,0.013265306122448979
baseline_d2nn,基准 D²NN,43,0,7,1,0.0010204081632653062
baseline_d2nn,基准 D²NN,43,0,8,6,0.006122448979591836
baseline_d2nn,基准 D²NN,43,0,9,0,0.0
baseline_d2nn,基准 D²NN,43,1,0,0,0.0
baseline_d2nn,基准 D²NN,43,1,1,1115,0.9823788546255506
baseline_d2nn,基准 D²NN,43,1,2,4,0.003524229074889868
baseline_d2nn,基准 D²NN,43,1,3,1,0.000881057268722467
baseline_d2nn,基准 D²NN,43,1,4,2,0.001762114537444934
baseline_d2nn,基准 D²NN,43,1,5,0,0.0
baseline_d2nn,基准 D²NN,43,1,6,5,0.004405286343612335
baseline_d2nn,基准 D²NN,43,1,7,0,0.0
baseline_d2nn,基准 D²NN,43,1,8,8,0.007048458149779736
baseline_d2nn,基准 D²NN,43,1,9,0,0.0
baseline_d2nn,基准 D²NN,43,2,0,15,0.014534883720930232
baseline_d2nn,基准 D²NN,43,2,1,4,0.003875968992248062
baseline_d2nn,基准 D²NN,43,2,2,903,0.875
baseline_d2nn,基准 D²NN,43,2,3,22,0.02131782945736434
baseline_d2nn,基准 D²NN,43,2,4,12,0.011627906976744186
baseline_d2nn,基准 D²NN,43,2,5,3,0.0029069767441860465
baseline_d2nn,基准 D²NN,43,2,6,10,0.009689922480620155
baseline_d2nn,基准 D²NN,43,2,7,21,0.020348837209302327
baseline_d2nn,基准 D²NN,43,2,8,40,0.03875968992248062
baseline_d2nn,基准 D²NN,43,2,9,2,0.001937984496124031
baseline_d2nn,基准 D²NN,43,3,0,8,0.007920792079207921
baseline_d2nn,基准 D²NN,43,3,1,3,0.0029702970297029703
baseline_d2nn,基准 D²NN,43,3,2,22,0.02178217821782178
baseline_d2nn,基准 D²NN,43,3,3,893,0.8841584158415842
baseline_d2nn,基准 D²NN,43,3,4,4,0.0039603960396039604
baseline_d2nn,基准 D²NN,43,3,5,18,0.01782178217821782
baseline_d2nn,基准 D²NN,43,3,6,5,0.0049504950495049506
baseline_d2nn,基准 D²NN,43,3,7,35,0.034653465346534656
baseline_d2nn,基准 D²NN,43,3,8,14,0.013861386138613862
baseline_d2nn,基准 D²NN,43,3,9,8,0.007920792079207921
baseline_d2nn,基准 D²NN,43,4,0,2,0.002036659877800407
baseline_d2nn,基准 D²NN,43,4,1,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,43,4,2,15,0.015274949083503055
baseline_d2nn,基准 D²NN,43,4,3,2,0.002036659877800407
baseline_d2nn,基准 D²NN,43,4,4,881,0.8971486761710794
baseline_d2nn,基准 D²NN,43,4,5,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,43,4,6,17,0.017311608961303463
baseline_d2nn,基准 D²NN,43,4,7,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,43,4,8,8,0.008146639511201629
baseline_d2nn,基准 D²NN,43,4,9,54,0.054989816700611
baseline_d2nn,基准 D²NN,43,5,0,13,0.014573991031390135
baseline_d2nn,基准 D²NN,43,5,1,0,0.0
baseline_d2nn,基准 D²NN,43,5,2,8,0.008968609865470852
baseline_d2nn,基准 D²NN,43,5,3,57,0.06390134529147982
baseline_d2nn,基准 D²NN,43,5,4,10,0.011210762331838564
baseline_d2nn,基准 D²NN,43,5,5,741,0.8307174887892377
baseline_d2nn,基准 D²NN,43,5,6,24,0.026905829596412557
baseline_d2nn,基准 D²NN,43,5,7,14,0.01569506726457399
baseline_d2nn,基准 D²NN,43,5,8,21,0.023542600896860985
baseline_d2nn,基准 D²NN,43,5,9,4,0.004484304932735426
baseline_d2nn,基准 D²NN,43,6,0,13,0.013569937369519834
baseline_d2nn,基准 D²NN,43,6,1,4,0.0041753653444676405
baseline_d2nn,基准 D²NN,43,6,2,5,0.005219206680584551
baseline_d2nn,基准 D²NN,43,6,3,2,0.0020876826722338203
baseline_d2nn,基准 D²NN,43,6,4,9,0.009394572025052192
baseline_d2nn,基准 D²NN,43,6,5,25,0.026096033402922755
baseline_d2nn,基准 D²NN,43,6,6,899,0.9384133611691023
baseline_d2nn,基准 D²NN,43,6,7,0,0.0
baseline_d2nn,基准 D²NN,43,6,8,1,0.0010438413361169101
baseline_d2nn,基准 D²NN,43,6,9,0,0.0
baseline_d2nn,基准 D²NN,43,7,0,4,0.0038910505836575876
baseline_d2nn,基准 D²NN,43,7,1,19,0.01848249027237354
baseline_d2nn,基准 D²NN,43,7,2,22,0.021400778210116732
baseline_d2nn,基准 D²NN,43,7,3,8,0.007782101167315175
baseline_d2nn,基准 D²NN,43,7,4,12,0.011673151750972763
baseline_d2nn,基准 D²NN,43,7,5,0,0.0
baseline_d2nn,基准 D²NN,43,7,6,3,0.0029182879377431907
baseline_d2nn,基准 D²NN,43,7,7,920,0.8949416342412452
baseline_d2nn,基准 D²NN,43,7,8,1,0.0009727626459143969
baseline_d2nn,基准 D²NN,43,7,9,39,0.037937743190661476
baseline_d2nn,基准 D²NN,43,8,0,19,0.019507186858316223
baseline_d2nn,基准 D²NN,43,8,1,11,0.011293634496919919
baseline_d2nn,基准 D²NN,43,8,2,10,0.01026694045174538
baseline_d2nn,基准 D²NN,43,8,3,30,0.030800821355236138
baseline_d2nn,基准 D²NN,43,8,4,18,0.018480492813141684
baseline_d2nn,基准 D²NN,43,8,5,32,0.03285420944558522
baseline_d2nn,基准 D²NN,43,8,6,18,0.018480492813141684
baseline_d2nn,基准 D²NN,43,8,7,22,0.022587268993839837
baseline_d2nn,基准 D²NN,43,8,8,804,0.8254620123203286
baseline_d2nn,基准 D²NN,43,8,9,10,0.01026694045174538
baseline_d2nn,基准 D²NN,43,9,0,18,0.017839444995044598
baseline_d2nn,基准 D²NN,43,9,1,10,0.009910802775024777
baseline_d2nn,基准 D²NN,43,9,2,3,0.002973240832507433
baseline_d2nn,基准 D²NN,43,9,3,17,0.01684836471754212
baseline_d2nn,基准 D²NN,43,9,4,42,0.04162537165510406
baseline_d2nn,基准 D²NN,43,9,5,5,0.004955401387512388
baseline_d2nn,基准 D²NN,43,9,6,1,0.0009910802775024777
baseline_d2nn,基准 D²NN,43,9,7,36,0.035678889990089196
baseline_d2nn,基准 D²NN,43,9,8,7,0.006937561942517344
baseline_d2nn,基准 D²NN,43,9,9,870,0.8622398414271556
baseline_d2nn,基准 D²NN,44,0,0,957,0.976530612244898
baseline_d2nn,基准 D²NN,44,0,1,0,0.0
baseline_d2nn,基准 D²NN,44,0,2,1,0.0010204081632653062
baseline_d2nn,基准 D²NN,44,0,3,3,0.003061224489795918
baseline_d2nn,基准 D²NN,44,0,4,2,0.0020408163265306124
baseline_d2nn,基准 D²NN,44,0,5,3,0.003061224489795918
baseline_d2nn,基准 D²NN,44,0,6,9,0.009183673469387756
baseline_d2nn,基准 D²NN,44,0,7,1,0.0010204081632653062
baseline_d2nn,基准 D²NN,44,0,8,4,0.004081632653061225
baseline_d2nn,基准 D²NN,44,0,9,0,0.0
baseline_d2nn,基准 D²NN,44,1,0,0,0.0
baseline_d2nn,基准 D²NN,44,1,1,1116,0.9832599118942731
baseline_d2nn,基准 D²NN,44,1,2,7,0.006167400881057269
baseline_d2nn,基准 D²NN,44,1,3,0,0.0
baseline_d2nn,基准 D²NN,44,1,4,1,0.000881057268722467
baseline_d2nn,基准 D²NN,44,1,5,0,0.0
baseline_d2nn,基准 D²NN,44,1,6,3,0.0026431718061674008
baseline_d2nn,基准 D²NN,44,1,7,0,0.0
baseline_d2nn,基准 D²NN,44,1,8,8,0.007048458149779736
baseline_d2nn,基准 D²NN,44,1,9,0,0.0
baseline_d2nn,基准 D²NN,44,2,0,16,0.015503875968992248
baseline_d2nn,基准 D²NN,44,2,1,5,0.0048449612403100775
baseline_d2nn,基准 D²NN,44,2,2,930,0.9011627906976745
baseline_d2nn,基准 D²NN,44,2,3,16,0.015503875968992248
baseline_d2nn,基准 D²NN,44,2,4,11,0.01065891472868217
baseline_d2nn,基准 D²NN,44,2,5,2,0.001937984496124031
baseline_d2nn,基准 D²NN,44,2,6,7,0.006782945736434108
baseline_d2nn,基准 D²NN,44,2,7,14,0.013565891472868217
baseline_d2nn,基准 D²NN,44,2,8,28,0.027131782945736434
baseline_d2nn,基准 D²NN,44,2,9,3,0.0029069767441860465
baseline_d2nn,基准 D²NN,44,3,0,10,0.009900990099009901
baseline_d2nn,基准 D²NN,44,3,1,5,0.0049504950495049506
baseline_d2nn,基准 D²NN,44,3,2,32,0.031683168316831684
baseline_d2nn,基准 D²NN,44,3,3,880,0.8712871287128713
baseline_d2nn,基准 D²NN,44,3,4,4,0.0039603960396039604
baseline_d2nn,基准 D²NN,44,3,5,24,0.023762376237623763
baseline_d2nn,基准 D²NN,44,3,6,4,0.0039603960396039604
baseline_d2nn,基准 D²NN,44,3,7,31,0.030693069306930693
baseline_d2nn,基准 D²NN,44,3,8,11,0.01089108910891089
baseline_d2nn,基准 D²NN,44,3,9,9,0.00891089108910891
baseline_d2nn,基准 D²NN,44,4,0,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,44,4,1,2,0.002036659877800407
baseline_d2nn,基准 D²NN,44,4,2,9,0.009164969450101833
baseline_d2nn,基准 D²NN,44,4,3,4,0.004073319755600814
baseline_d2nn,基准 D²NN,44,4,4,889,0.905295315682281
baseline_d2nn,基准 D²NN,44,4,5,0,0.0
baseline_d2nn,基准 D²NN,44,4,6,11,0.01120162932790224
baseline_d2nn,基准 D²NN,44,4,7,1,0.0010183299389002036
baseline_d2nn,基准 D²NN,44,4,8,8,0.008146639511201629
baseline_d2nn,基准 D²NN,44,4,9,57,0.05804480651731161
baseline_d2nn,基准 D²NN,44,5,0,12,0.013452914798206279
baseline_d2nn,基准 D²NN,44,5,1,0,0.0
baseline_d2nn,基准 D²NN,44,5,2,7,0.007847533632286996
baseline_d2nn,基准 D²NN,44,5,3,39,0.043721973094170405
baseline_d2nn,基准 D²NN,44,5,4,8,0.008968609865470852
baseline_d2nn,基准 D²NN,44,5,5,779,0.8733183856502242
baseline_d2nn,基准 D²NN,44,5,6,17,0.01905829596412556
baseline_d2nn,基准 D²NN,44,5,7,8,0.008968609865470852
baseline_d2nn,基准 D²NN,44,5,8,14,0.01569506726457399
baseline_d2nn,基准 D²NN,44,5,9,8,0.008968609865470852
baseline_d2nn,基准 D²NN,44,6,0,20,0.020876826722338204
baseline_d2nn,基准 D²NN,44,6,1,6,0.006263048016701462
baseline_d2nn,基准 D²NN,44,6,2,9,0.009394572025052192
baseline_d2nn,基准 D²NN,44,6,3,2,0.0020876826722338203
baseline_d2nn,基准 D²NN,44,6,4,13,0.013569937369519834
baseline_d2nn,基准 D²NN,44,6,5,27,0.028183716075156576
baseline_d2nn,基准 D²NN,44,6,6,877,0.9154488517745303
baseline_d2nn,基准 D²NN,44,6,7,1,0.0010438413361169101
baseline_d2nn,基准 D²NN,44,6,8,3,0.003131524008350731
baseline_d2nn,基准 D²NN,44,6,9,0,0.0
baseline_d2nn,基准 D²NN,44,7,0,5,0.0048638132295719845
baseline_d2nn,基准 D²NN,44,7,1,17,0.016536964980544747
baseline_d2nn,基准 D²NN,44,7,2,23,0.02237354085603113
baseline_d2nn,基准 D²NN,44,7,3,6,0.005836575875486381
baseline_d2nn,基准 D²NN,44,7,4,15,0.014591439688715954
baseline_d2nn,基准 D²NN,44,7,5,2,0.0019455252918287938
baseline_d2nn,基准 D²NN,44,7,6,5,0.0048638132295719845
baseline_d2nn,基准 D²NN,44,7,7,898,0.8735408560311284
baseline_d2nn,基准 D²NN,44,7,8,2,0.0019455252918287938
baseline_d2nn,基准 D²NN,44,7,9,55,0.053501945525291826
baseline_d2nn,基准 D²NN,44,8,0,22,0.022587268993839837
baseline_d2nn,基准 D²NN,44,8,1,15,0.015400410677618069
baseline_d2nn,基准 D²NN,44,8,2,20,0.02053388090349076
baseline_d2nn,基准 D²NN,44,8,3,29,0.029774127310061602
baseline_d2nn,基准 D²NN,44,8,4,24,0.024640657084188913
baseline_d2nn,基准 D²NN,44,8,5,38,0.039014373716632446
baseline_d2nn,基准 D²NN,44,8,6,12,0.012320328542094456
baseline_d2nn,基准 D²NN,44,8,7,21,0.021560574948665298
